,route stop id,stop number,address id,arrival time,departure time,stop type,unplanned,arrival_driver_id,departure_driver_id,bill_of_lading_id,number of orders,weight of orders,quantity of pieces on orders
10474,104303,3,1218,07/16/2018 15:04,07/16/2018 15:28,,False,107.0,107.0,67648,1,600,2
1301,95641,1,5232,05/17/2018 09:34,05/17/2018 09:57,,False,107.0,107.0,64791,1,4200,10
15043,103470,2,343,07/11/2018 11:08,07/11/2018 11:18,,False,116.0,116.0,67418,1,126,2
13439,157261,2,5091,06/13/2019 10:00,06/13/2019 10:20,,False,102.0,102.0,85896,1,4338,26
20197,137974,2,35809,02/20/2019 13:00,02/20/2019 13:21,,False,76.0,76.0,79413,1,12220,12
21782,16271,2,6273,01/16/2017 05:40,01/16/2017 09:00,,False,,,39061,2,883,3
24659,146862,2,165,04/03/2019 10:49,04/03/2019 11:29,,False,85.0,85.0,81961,1,7040,2
14447,11714,4,6293,10/12/2016 13:00,10/12/2016 15:01,,False,,,34449,3,15297,-31
24254,95478,4,226,05/16/2018 15:35,05/16/2018 15:58,,False,89.0,89.0,64730,2,1574,4
11532,113061,4,27446,09/06/2018 14:21,09/06/2018 14:39,,False,103.0,103.0,70278,2,13863,12
1359,122378,1,381,11/02/2018 09:02,11/02/2018 09:20,,False,81.0,81.0,73647,1,3595,12
28387,124451,1,94,11/16/2018 08:53,11/16/2018 09:29,,False,112.0,112.0,74489,1,648,1
28921,90419,1,5100,04/16/2018 09:55,04/16/2018 10:58,,False,91.0,91.0,63125,2,6668,23
8066,142050,4,6273,03/12/2019 11:53,03/12/2019 12:09,,False,113.0,113.0,80578,2,10003,3
13977,95382,1,99,05/16/2018 08:40,05/16/2018 09:01,,False,80.0,80.0,64700,2,6400,50
6379,34104,2,560,01/05/2018 09:43,01/05/2018 10:47,,False,81.0,81.0,58041,1,29013,25
2254,189988,2,621,01/28/2020 14:50,01/28/2020 15:20,,False,123.0,123.0,97842,1,2005,11
17126,38367,3,517,03/21/2018 10:53,03/21/2018 11:40,,False,88.0,88.0,61822,1,8630,16
1681,181534,6,28275,12/02/2019 09:51,12/02/2019 10:44,,False,108.0,108.0,94812,2,4229,38
24853,96506,1,32910,05/24/2018 09:04,05/24/2018 11:14,,False,93.0,93.0,65096,1,8146,24
9918,94332,1,72,05/09/2018 12:16,05/09/2018 12:56,,False,107.0,107.0,64354,2,44224,50
1020,120185,1,132,10/22/2018 14:19,10/22/2018 15:26,,False,73.0,73.0,72849,6,40292,41
26287,148504,2,1676,04/12/2019 11:16,04/12/2019 12:08,,False,76.0,76.0,82574,1,4991,8
25940,163516,1,617,07/31/2019 13:33,07/31/2019 14:20,,False,103.0,103.0,88398,1,22563,46
18999,176768,1,33032,10/29/2019 06:15,10/29/2019 07:16,,False,135.0,135.0,93169,1,498,17
9015,173954,5,4,10/10/2019 10:59,10/10/2019 12:45,,False,135.0,135.0,92196,2,20174,16
18819,10888,3,1336,09/26/2016 11:00,09/26/2016 15:31,,False,,,33667,1,1080,1
14228,8809,1,15,08/15/2016 08:44,08/15/2016 09:57,,False,,,31888,2,4616,5
7732,180639,2,174,11/22/2019 09:39,11/22/2019 12:43,,False,85.0,85.0,94513,2,29574,120
20623,130908,2,943,01/11/2019 08:09,01/11/2019 08:47,,False,121.0,121.0,76955,2,7436,63
15319,114090,3,1069,09/17/2018 11:32,09/17/2018 12:03,,False,112.0,112.0,70736,1,2058,6
9641,132526,4,91,01/22/2019 13:37,01/22/2019 14:25,,False,93.0,93.0,77615,1,12450,1
2266,149071,4,33859,04/17/2019 11:02,04/17/2019 12:41,,False,114.0,114.0,82779,1,9962,20
15409,166697,3,39064,08/23/2019 06:20,08/23/2019 06:57,,False,78.0,78.0,89667,1,1229,2
28758,155949,10,312,06/06/2019 09:23,06/06/2019 10:29,,False,95.0,95.0,85463,1,15636,14
16189,134626,3,168,02/04/2019 08:33,02/04/2019 10:05,,False,82.0,82.0,78297,2,506,4
16464,38877,3,49,03/28/2018 10:50,03/28/2018 12:34,,False,81.0,81.0,62222,3,32233,49
14586,147421,1,32,04/05/2019 13:08,04/05/2019 14:48,,False,123.0,123.0,82135,1,49721,37
4602,124639,2,145,11/19/2018 11:08,11/19/2018 12:19,,False,114.0,114.0,74550,3,13896,30
10738,10707,2,222,09/21/2016 09:25,09/21/2016 11:22,,False,,,33460,1,447,1
24120,110927,1,291,08/28/2018 09:09,08/28/2018 10:12,,False,93.0,93.0,69905,1,478,5
28911,158236,1,32,06/20/2019 10:43,06/20/2019 11:38,,False,116.0,116.0,86379,1,43620,12
13799,158195,3,30762,06/20/2019 11:43,06/20/2019 13:25,,False,130.0,130.0,86367,2,42554,0
2201,190970,3,7692,02/03/2020 13:45,02/03/2020 14:20,,False,129.0,129.0,98154,1,86,1
22990,104513,2,32730,07/17/2018 10:45,07/17/2018 11:29,,False,76.0,76.0,67728,1,4979,3
3768,182233,3,32,12/05/2019 09:28,12/05/2019 10:12,,False,123.0,123.0,95058,1,13289,61
26267,153158,1,121,05/15/2019 09:58,05/15/2019 10:14,,False,107.0,107.0,84331,1,1300,1
15569,123892,2,35598,11/13/2018 08:12,11/13/2018 09:07,,False,76.0,76.0,74256,1,9520,5
9128,184105,1,862,12/17/2019 07:24,12/17/2019 08:00,,False,126.0,126.0,95711,1,818,3
10034,148604,3,5126,04/15/2019 07:00,04/15/2019 08:19,,False,78.0,78.0,82626,1,5485,7
9078,128749,1,322,12/19/2018 10:26,12/19/2018 10:57,,False,95.0,95.0,76067,1,4182,20
16019,1479,1,96,03/17/2016 07:42,03/17/2016 08:37,,False,,,25211,1,2578,33
3247,166523,7,40886,08/22/2019 14:48,08/22/2019 15:09,,False,95.0,95.0,89606,1,3200,4
13252,118894,3,6082,10/11/2018 09:51,10/11/2018 10:47,,False,101.0,101.0,72364,2,15378,19
19690,109377,2,842,08/17/2018 09:45,08/17/2018 10:35,,False,106.0,106.0,69408,1,6820,4
28986,35152,2,5629,01/25/2018 07:07,01/25/2018 08:19,,False,78.0,78.0,58965,3,6607,89
26648,160837,1,121,07/11/2019 09:24,07/11/2019 09:42,,False,118.0,118.0,87394,2,2662,10
15438,90307,2,150,04/16/2018 10:04,04/16/2018 11:06,,False,82.0,82.0,63092,1,0,13
14918,152499,3,39249,05/10/2019 10:20,05/10/2019 10:59,,False,107.0,107.0,84130,2,2182,3
12538,147370,2,734,04/05/2019 13:52,04/05/2019 14:24,,False,77.0,77.0,82118,1,16787,16
12297,8940,2,27,08/17/2016 12:24,08/17/2016 13:41,,False,,,32032,1,9376,11
10421,136890,1,1040,02/14/2019 09:04,02/14/2019 09:28,,False,102.0,102.0,79064,2,4057,146
3010,137975,4,8298,02/20/2019 13:41,02/20/2019 13:50,,False,76.0,76.0,79413,1,5857,11
22768,155079,1,408,05/30/2019 08:44,05/30/2019 09:55,,False,106.0,106.0,85175,1,45010,33
13094,156024,1,31937,06/05/2019 11:20,06/05/2019 11:54,,False,118.0,118.0,85527,1,714,7
16083,136843,3,84,02/14/2019 09:59,02/14/2019 10:24,,False,121.0,121.0,78984,1,3255,4
16332,158878,3,86,06/25/2019 14:31,06/25/2019 14:56,,False,99.0,99.0,86625,1,412,-1
24002,156651,4,3086,06/10/2019 12:21,06/10/2019 13:59,,False,78.0,78.0,85735,1,3940,18
25967,128494,5,94,12/17/2018 12:26,12/17/2018 13:09,,False,106.0,106.0,75971,2,1864,6
30425,184976,1,560,12/23/2019 08:22,12/23/2019 08:47,,False,120.0,120.0,96035,2,10770,88
24052,175838,1,1054,10/23/2019 07:18,10/23/2019 07:54,,False,97.0,97.0,92803,2,10120,9
1685,189682,4,768,01/27/2020 11:29,01/27/2020 12:26,,False,108.0,108.0,97725,1,720,5
10289,89440,4,720,04/10/2018 10:40,04/10/2018 11:08,,False,80.0,80.0,62788,1,1546,7
5584,107616,2,468,08/07/2018 13:27,08/07/2018 14:27,,False,93.0,93.0,68782,1,2373,1
11188,90894,4,406,04/17/2018 09:56,04/17/2018 13:15,,False,88.0,88.0,63171,1,392,23
19612,160363,4,123,07/09/2019 14:27,07/09/2019 14:40,,False,108.0,108.0,87219,1,2820,1
12686,160476,1,28284,07/09/2019 11:53,07/09/2019 12:23,,False,124.0,124.0,87250,1,1000,1
24868,136074,1,386,02/11/2019 13:10,02/11/2019 13:22,,False,121.0,121.0,78800,1,383,5
22138,174062,1,33032,10/11/2019 08:03,10/11/2019 08:36,,False,106.0,106.0,92266,1,705,1
20548,117986,2,734,10/08/2018 10:43,10/10/2018 16:25,,False,77.0,77.0,72076,1,9229,10
20526,161695,9,150,07/18/2019 10:01,07/18/2019 10:32,,False,78.0,78.0,87735,1,3040,4
18514,165380,2,61,08/15/2019 11:50,08/15/2019 16:43,,False,85.0,85.0,89161,4,40060,156
9831,165053,1,488,08/12/2019 10:24,08/12/2019 10:30,,False,106.0,106.0,89013,1,3240,4
24634,125981,2,73,11/28/2018 08:39,11/28/2018 10:03,,False,81.0,81.0,74900,6,11364,24
18755,186476,3,5004,01/07/2020 08:21,01/07/2020 08:48,,False,118.0,118.0,96594,1,14539,305
13938,95520,3,612,05/17/2018 11:21,05/17/2018 11:45,,False,76.0,76.0,64739,1,3834,9
18997,135042,2,103,02/05/2019 10:47,02/05/2019 11:21,,False,77.0,77.0,78421,1,875,4
9622,185984,4,35,01/03/2020 10:19,01/03/2020 10:49,,False,118.0,118.0,96404,1,12396,8
30551,148863,1,36042,04/17/2019 08:38,04/17/2019 08:54,,False,76.0,76.0,82716,1,1420,1
1018,6606,1,1,06/30/2016 13:52,06/30/2016 14:44,,False,,,29899,4,31171,205
27499,130025,1,259,01/04/2019 12:36,01/04/2019 13:31,,False,116.0,116.0,76633,2,44670,41
17821,125745,1,29101,11/28/2018 10:29,11/28/2018 11:16,,False,101.0,101.0,74808,2,4846,7
23575,113629,7,166,09/12/2018 10:16,09/12/2018 11:17,,False,75.0,75.0,70515,2,9450,6
286,159789,2,465,07/02/2019 12:18,07/02/2019 13:52,,False,112.0,112.0,87015,1,34101,6
22267,38478,2,7826,03/22/2018 09:54,03/22/2018 10:27,,False,106.0,106.0,61860,3,3132,14
720,98450,2,33061,06/07/2018 10:22,06/07/2018 11:24,,False,78.0,78.0,65592,1,10598,27
26657,129422,1,174,12/27/2018 10:00,12/27/2018 11:15,,False,90.0,90.0,76389,1,45860,28
15522,120331,1,28284,10/22/2018 07:57,10/22/2018 08:49,,False,112.0,112.0,72843,1,26987,11
29913,166370,3,40757,08/21/2019 10:42,08/21/2019 11:18,,False,81.0,81.0,89536,3,500,4
14569,114568,5,904,09/18/2018 12:59,09/18/2018 13:16,,False,80.0,80.0,70938,1,2649,2
9836,114194,2,61,09/14/2018 11:45,09/14/2018 12:25,,False,85.0,85.0,70789,2,33016,45
9476,159524,1,660,07/01/2019 06:28,07/01/2019 06:51,,False,98.0,98.0,86946,1,11290,4
4360,16462,1,49,01/19/2017 09:00,01/19/2017 11:40,,False,,,39305,1,17920,14
14776,25586,3,625,07/20/2017 13:56,07/20/2017 13:57,,False,,,49294,3,4724,13
13540,161575,1,38893,07/17/2019 10:14,07/17/2019 11:15,,False,123.0,123.0,87687,5,40101,44
29558,181549,1,8400,12/02/2019 11:28,12/02/2019 12:07,,False,140.0,140.0,94822,1,16800,4
24727,2823,3,97,04/14/2016 12:42,04/14/2016 13:42,,False,,,26454,2,21373,7
136,6964,2,5926,07/11/2016 12:26,07/11/2016 12:42,,False,,,30282,1,4400,33
420,169202,1,132,09/11/2019 12:02,09/11/2019 13:43,,False,76.0,76.0,90609,3,3737,38
7009,188067,3,61,01/16/2020 13:37,01/16/2020 14:20,,False,108.0,108.0,97165,2,6600,6
14138,95661,3,404,05/17/2018 12:13,05/17/2018 12:58,,False,112.0,112.0,64798,1,426,1
20736,173762,1,40395,10/09/2019 14:17,10/09/2019 14:25,,False,124.0,124.0,92124,1,800,2
1385,145192,2,289,03/27/2019 12:48,03/27/2019 13:03,,False,107.0,107.0,81534,1,10757,7
14700,162881,1,175,07/29/2019 06:52,07/29/2019 08:14,,False,102.0,102.0,88188,2,10143,112
23418,151397,1,459,05/03/2019 08:41,05/03/2019 09:10,,False,126.0,126.0,83690,1,2446,10
16136,100474,1,43,06/15/2018 13:30,06/15/2018 13:50,,False,89.0,89.0,66250,1,360,1
8197,130434,2,5629,01/09/2019 11:26,01/09/2019 12:24,,False,108.0,108.0,76808,2,14450,67
2794,188849,2,32,01/21/2020 14:48,01/21/2020 15:02,,False,124.0,124.0,97434,1,721,54
28259,146695,1,32334,04/02/2019 09:47,04/02/2019 11:07,,False,93.0,93.0,81925,1,505,2
9371,108454,1,34238,08/14/2018 11:23,08/14/2018 12:47,,False,80.0,80.0,69135,1,47960,11
13770,35096,1,70,01/24/2018 09:48,01/24/2018 17:26,,False,87.0,87.0,58886,1,45758,38
19823,931,3,296,03/04/2016 13:06,03/04/2016 14:22,,False,,,24701,1,3352,7
13699,162747,2,40730,07/25/2019 10:31,07/25/2019 10:55,,False,76.0,76.0,88119,1,3408,4
12810,187823,5,165,01/15/2020 11:42,01/15/2020 12:03,,False,80.0,80.0,97067,1,10834,8
4031,37439,2,30994,03/05/2018 09:28,03/05/2018 11:57,,False,107.0,107.0,60844,3,12083,83
20182,128525,1,749,12/17/2018 12:19,12/17/2018 15:39,,False,102.0,102.0,75813,1,3063,3
14799,166982,2,39249,08/26/2019 12:14,08/26/2019 14:36,,False,75.0,75.0,89773,1,4240,3
26691,182164,7,174,12/06/2019 09:23,12/06/2019 09:25,,False,75.0,75.0,95029,1,276,1
8249,130791,1,29204,01/14/2019 08:28,01/14/2019 10:45,,False,77.0,77.0,76990,6,35400,49
19959,159933,2,80,07/03/2019 10:15,07/03/2019 10:45,,False,92.0,92.0,87063,1,3750,10
18377,113571,1,83,09/11/2018 10:07,09/11/2018 11:59,,False,121.0,121.0,70535,3,23676,340
13704,175031,6,42078,10/17/2019 11:47,10/17/2019 12:21,,False,113.0,113.0,92546,1,2911,21
27884,166601,1,560,08/22/2019 14:04,08/22/2019 14:58,,False,89.0,89.0,89625,1,45953,18
9049,133326,1,911,01/28/2019 07:09,01/28/2019 08:31,,False,82.0,82.0,77918,1,625,2
30388,102734,1,869,07/05/2018 07:02,07/05/2018 07:38,,False,82.0,82.0,67125,1,383,4
5395,184039,2,147,12/17/2019 07:14,12/17/2019 08:17,,False,80.0,80.0,95696,2,9490,11
29531,179770,1,32899,11/18/2019 08:44,11/18/2019 09:42,,False,118.0,118.0,94220,2,492,4
14941,10596,2,104,09/20/2016 11:37,09/20/2016 12:36,,False,,,33422,2,3218,3
26072,8855,3,73,08/16/2016 12:11,08/16/2016 15:14,,False,,,31963,7,9266,84
9948,94079,1,52,05/08/2018 08:00,05/08/2018 08:15,,False,75.0,75.0,64244,3,3707,57
16665,172891,1,36115,10/04/2019 07:37,10/04/2019 09:03,,False,118.0,118.0,91865,1,47614,26
13213,154641,2,39576,05/24/2019 11:28,05/24/2019 13:55,,False,123.0,123.0,84978,1,35240,25
21135,108079,1,541,08/10/2018 08:31,08/10/2018 09:08,,False,108.0,108.0,68996,1,0,3
15193,122350,3,167,11/02/2018 11:33,11/02/2018 12:08,,False,114.0,114.0,73624,1,2299,1
12670,168471,6,506,09/06/2019 09:41,09/06/2019 10:04,,False,113.0,113.0,90349,2,5255,88
20639,8550,2,5004,08/09/2016 10:55,08/09/2016 13:06,,False,,,31643,1,253,74
27838,189530,4,102,01/24/2020 12:14,01/24/2020 15:08,,False,93.0,93.0,97674,2,17999,45
27712,34917,4,30356,01/22/2018 12:05,01/22/2018 12:38,,False,74.0,74.0,58771,1,4628,5
17442,159608,2,5491,07/01/2019 09:15,07/01/2019 09:46,,False,123.0,123.0,86948,1,4160,5
9389,105371,1,3487,07/25/2018 10:08,07/25/2018 11:24,,False,81.0,81.0,68126,3,35258,110
5633,38800,2,842,03/27/2018 14:37,03/27/2018 15:50,,False,76.0,76.0,62165,2,7315,129
11314,154945,4,468,05/29/2019 14:35,05/29/2019 15:12,,False,130.0,130.0,85104,1,9659,183
16451,177973,1,5496,11/06/2019 08:21,11/06/2019 09:03,,False,120.0,120.0,93612,1,6148,3
11827,135516,1,6308,02/07/2019 08:18,02/07/2019 08:36,,False,88.0,88.0,78587,1,818,70
6903,98994,2,6298,06/07/2018 11:49,06/07/2018 12:17,,False,108.0,108.0,65742,1,6079,13
30350,115158,1,1160,09/20/2018 09:05,09/20/2018 10:03,,False,95.0,95.0,71108,2,1306,2
8392,109189,2,28284,08/16/2018 10:31,08/16/2018 10:51,,False,93.0,93.0,69336,1,550,2
30076,166667,4,179,08/23/2019 13:06,08/23/2019 13:48,,False,95.0,95.0,89661,3,11146,9
17586,168306,1,4969,09/05/2019 07:10,09/05/2019 07:31,,False,99.0,99.0,90235,2,2667,8
21239,101592,5,869,06/25/2018 12:12,06/25/2018 12:29,,False,82.0,82.0,66650,1,278,1
5439,173340,1,5215,10/08/2019 13:46,10/08/2019 13:54,,False,99.0,99.0,91990,1,27386,6
15788,151737,4,1470,05/07/2019 14:12,05/07/2019 14:43,,False,80.0,80.0,83850,2,23590,45
11113,170822,2,6327,09/21/2019 08:58,09/21/2019 09:26,,False,112.0,112.0,91198,1,3040,1
27679,149495,2,1076,04/22/2019 09:50,04/22/2019 10:02,,False,118.0,118.0,82966,1,4590,1
715,134259,1,211,01/31/2019 09:06,01/31/2019 09:32,,False,76.0,76.0,78193,1,820,6
19952,131471,1,7826,01/17/2019 08:55,01/17/2019 09:39,,False,106.0,106.0,77194,1,57,1
13442,124644,2,32334,11/19/2018 07:35,11/19/2018 08:30,,False,106.0,106.0,74536,2,2838,5
10682,118246,1,333,10/09/2018 09:15,10/09/2018 09:44,,False,114.0,114.0,72131,3,8946,20
3016,168579,3,41486,09/09/2019 10:02,09/09/2019 12:24,,False,124.0,124.0,90367,2,1301,0
29556,179840,1,42638,11/19/2019 14:18,11/19/2019 15:00,,False,75.0,75.0,94329,1,29968,60
18633,101147,1,270,06/20/2018 13:45,06/20/2018 14:06,,False,90.0,90.0,66485,1,48015,14
30595,126049,3,270,11/28/2018 12:35,11/28/2018 12:49,,False,123.0,123.0,74928,2,4272,6
15454,122403,1,36005,11/05/2018 13:28,11/05/2018 16:26,,False,121.0,121.0,73657,1,46500,146
19118,103729,1,560,07/12/2018 12:52,07/12/2018 14:50,,False,106.0,106.0,67509,2,18169,62
19470,10724,1,27,09/22/2016 09:03,09/22/2016 09:51,,False,,,33543,2,29294,27
18916,151654,1,8457,05/06/2019 13:30,05/06/2019 14:29,,False,89.0,89.0,83810,1,38925,4
17124,151905,1,81,05/07/2019 13:32,05/07/2019 14:09,,False,127.0,127.0,83895,2,8027,35
14437,165257,1,37631,08/13/2019 09:33,08/13/2019 09:57,,False,130.0,130.0,89098,1,90,12
25280,99380,4,68,06/08/2018 15:43,06/08/2018 16:01,,False,83.0,83.0,65847,1,1634,14
20869,10753,4,300,09/22/2016 12:36,09/22/2016 15:14,,False,,,33561,2,18554,8
4661,131348,5,5641,01/17/2019 16:05,01/17/2019 16:31,,False,108.0,108.0,77212,1,2077,16
24575,117944,2,270,10/05/2018 09:58,10/05/2018 10:30,,False,121.0,121.0,72043,1,3800,1
22770,109600,3,468,08/20/2018 14:31,08/20/2018 14:46,,False,107.0,107.0,69469,1,3982,3
13959,4553,1,15,05/20/2016 11:30,05/20/2016 12:12,,False,,,28145,1,11475,25
25364,38570,3,5734,03/23/2018 11:00,03/23/2018 12:02,,False,81.0,81.0,62008,1,25575,21
11020,167417,1,83,08/29/2019 09:14,08/29/2019 11:24,,False,97.0,97.0,89951,1,43040,33
10986,123655,2,29850,11/12/2018 07:02,11/12/2018 08:42,,False,121.0,121.0,74155,1,5466,14
904,173211,1,41812,10/07/2019 08:39,10/07/2019 09:04,,False,112.0,112.0,91957,3,2361,81
22005,149556,1,1558,04/29/2019 08:55,04/29/2019 09:18,,False,98.0,98.0,82793,1,3399,12
19105,147199,2,132,04/04/2019 10:01,04/04/2019 10:32,,False,106.0,106.0,82067,2,33587,6
30001,167228,5,33061,08/28/2019 08:12,08/28/2019 09:07,,False,113.0,113.0,89882,1,309,3
21350,131265,2,15,01/15/2019 08:28,01/15/2019 09:41,,False,124.0,124.0,77208,3,3894,20
28328,143716,4,38136,03/20/2019 10:25,03/20/2019 10:39,,False,107.0,107.0,81085,1,715,1
8450,128993,2,558,12/20/2018 10:53,12/20/2018 12:24,,False,112.0,112.0,76182,1,5543,27
12849,127954,3,73,12/12/2018 11:34,12/12/2018 13:00,,False,81.0,81.0,75761,3,5506,8
24070,185330,4,302,12/27/2019 14:58,12/27/2019 15:29,,False,114.0,114.0,96177,1,5737,29
29775,160951,5,758,07/12/2019 11:13,07/12/2019 11:31,,False,114.0,114.0,87423,2,1238,4
17859,97827,2,9,05/31/2018 07:49,05/31/2018 08:29,,False,78.0,78.0,65413,1,1103,3
17758,156042,2,621,06/05/2019 10:03,06/05/2019 10:48,,False,86.0,86.0,85532,1,1656,3
28602,93633,3,311,05/04/2018 10:22,05/04/2018 11:41,,False,114.0,114.0,64132,3,19795,8
4561,99678,1,157,06/12/2018 10:33,06/12/2018 10:58,,False,88.0,88.0,65988,1,3840,2
5985,178966,5,5641,11/13/2019 12:20,11/13/2019 13:29,,False,108.0,108.0,93952,1,9273,26
12485,157430,2,16,06/14/2019 08:34,06/14/2019 09:37,,False,107.0,107.0,86076,3,33150,150
29518,116123,1,270,09/27/2018 06:47,09/27/2018 07:31,,False,81.0,81.0,71438,3,26573,46
9707,114574,2,34881,09/18/2018 09:52,09/18/2018 10:22,,False,80.0,80.0,70938,1,1162,1
508,156569,1,30762,06/10/2019 06:34,06/10/2019 07:23,,False,107.0,107.0,85740,1,48048,182
27157,179018,6,176,11/13/2019 12:14,11/13/2019 13:06,,False,114.0,114.0,93965,5,11731,37
13512,117753,1,5530,10/04/2018 11:38,10/04/2018 12:01,,False,90.0,90.0,71964,1,64,1
27474,175426,3,6273,10/21/2019 09:01,10/21/2019 09:42,,False,108.0,108.0,92682,2,578,2
6216,186980,2,41864,01/09/2020 14:15,01/09/2020 14:53,,False,123.0,123.0,96753,1,14054,7
26066,115945,2,29679,09/26/2018 14:12,09/26/2018 14:58,,False,85.0,85.0,71411,1,9901,283
14314,10315,1,96,09/15/2016 09:48,09/15/2016 10:44,,False,,,33166,3,714,6
11007,152874,3,397,05/14/2019 09:29,05/14/2019 10:31,,False,108.0,108.0,84275,1,6055,1
23097,152442,3,38138,05/13/2019 06:34,05/13/2019 07:02,,False,80.0,80.0,84089,1,1365,4
10611,117683,1,382,10/05/2018 06:33,10/05/2018 07:38,,False,81.0,81.0,72018,2,14750,30
26520,175296,2,33032,10/18/2019 09:14,10/18/2019 09:26,,False,124.0,124.0,92634,2,636,4
13209,124433,2,230,11/19/2018 10:10,11/19/2018 11:33,,False,102.0,102.0,74250,6,8035,16
17527,159010,3,32818,06/26/2019 09:41,06/26/2019 10:02,,False,126.0,126.0,86677,1,408,1
22229,162231,3,40227,07/23/2019 13:19,07/23/2019 13:57,,False,95.0,95.0,87938,1,14430,28
22526,139688,1,71,03/01/2019 08:50,03/01/2019 10:11,,False,85.0,85.0,79950,1,21848,720
8090,96844,1,5991,05/25/2018 09:58,05/25/2018 10:31,,False,95.0,95.0,65204,1,7260,55
16536,37393,1,5629,03/05/2018 05:29,03/05/2018 08:09,,False,86.0,86.0,60930,2,5144,152
13016,143668,6,5530,03/21/2019 08:25,03/21/2019 08:53,,False,114.0,114.0,81069,1,576,2
19261,150379,1,36115,04/26/2019 08:50,04/26/2019 09:05,,False,118.0,118.0,83249,1,13,1
23987,162833,5,40233,07/26/2019 16:05,07/26/2019 16:32,,False,108.0,108.0,88169,3,20392,10
12340,96239,1,195,05/22/2018 13:42,05/22/2018 14:07,,False,112.0,112.0,65027,1,4675,12
21746,108381,1,291,08/13/2018 09:16,08/13/2018 10:18,,False,93.0,93.0,69112,1,5486,9
25442,131504,2,261,01/16/2019 10:26,01/16/2019 10:29,,False,121.0,121.0,77299,1,14800,60
6955,970,1,96,03/08/2016 06:40,03/08/2016 07:34,,False,,,24789,1,380,1
30424,182980,1,97,12/10/2019 15:31,12/10/2019 18:40,,False,77.0,77.0,95322,1,3720,1
23707,130254,2,61,01/08/2019 06:51,01/08/2019 07:25,,False,88.0,88.0,76749,1,5719,75
19651,188039,1,381,01/16/2020 09:24,01/16/2020 10:44,,False,77.0,77.0,97135,7,7707,16
575,90884,1,99,04/17/2018 07:46,04/17/2018 08:14,,False,113.0,113.0,63167,1,0,16
9090,35064,2,270,01/24/2018 09:43,01/24/2018 10:28,,False,106.0,106.0,58861,5,25442,20
1073,147826,2,5555,04/09/2019 09:57,04/09/2019 10:33,,False,121.0,121.0,82293,1,27928,35
5817,128788,2,406,12/19/2018 09:19,12/19/2018 09:46,,False,78.0,78.0,76100,1,38699,36
27581,102093,1,4,06/29/2018 12:32,06/29/2018 15:50,,False,83.0,83.0,66855,2,46918,115
9001,179985,1,15,11/19/2019 07:53,11/19/2019 08:42,,False,130.0,130.0,94305,2,10963,41
27632,145920,2,372,03/29/2019 11:39,03/29/2019 12:05,,False,116.0,116.0,81745,1,7590,17
27091,96694,1,108,05/24/2018 14:55,05/24/2018 15:30,,False,89.0,89.0,65168,3,3570,110
10586,175860,6,95,10/23/2019 11:46,10/23/2019 12:16,,False,108.0,108.0,92814,1,19713,164
28719,139680,2,5629,03/01/2019 08:16,03/01/2019 09:55,,False,80.0,80.0,79947,3,17113,93
13105,157923,5,6308,06/19/2019 07:27,06/19/2019 08:48,,False,113.0,113.0,86265,2,7605,7
22633,190022,3,5232,01/28/2020 10:04,01/28/2020 11:37,,False,89.0,89.0,97846,1,36808,22
7745,154719,1,431,05/28/2019 09:41,05/28/2019 10:10,,False,85.0,85.0,85017,1,1578,2
6153,159986,6,689,07/03/2019 12:31,07/03/2019 12:52,,False,114.0,114.0,87082,1,3100,3
19891,112096,1,30994,08/31/2018 16:59,09/04/2018 08:51,,False,118.0,118.0,70200,1,7440,3
16383,104351,1,32,07/14/2018 11:20,07/14/2018 11:49,,False,89.0,89.0,67639,3,32698,443
9046,102505,1,204,07/06/2018 14:06,07/06/2018 14:15,,False,88.0,88.0,67187,1,173,3
19855,187296,6,264,01/13/2020 09:47,01/13/2020 10:15,,False,113.0,113.0,96888,1,8527,23
2590,12402,1,4,10/25/2016 08:11,10/26/2016 10:38,,False,,,35094,1,360,1
21056,149155,3,28980,04/17/2019 10:43,04/17/2019 10:56,,False,103.0,103.0,82819,1,848,3
8953,93868,3,249,05/07/2018 13:10,05/07/2018 13:38,,False,95.0,95.0,64204,2,2258,3
21424,165638,3,8196,08/15/2019 12:00,08/15/2019 13:27,,False,120.0,120.0,89048,1,4414,1
8515,102984,1,291,07/06/2018 08:33,07/06/2018 09:02,,False,77.0,77.0,67212,1,49400,11
26815,190031,3,454,01/28/2020 12:18,01/28/2020 13:00,,False,76.0,76.0,97849,1,4706,72
14372,140734,1,406,03/06/2019 07:46,03/06/2019 08:35,,False,116.0,116.0,80220,1,3382,4
7480,157508,3,1192,06/17/2019 11:40,06/17/2019 11:45,,False,98.0,98.0,86168,1,136,1
840,133941,2,677,01/30/2019 09:32,01/30/2019 09:59,,False,116.0,116.0,78094,1,1336,100
19192,124499,1,3644,11/20/2018 08:54,11/20/2018 09:16,,False,76.0,76.0,74595,2,783,46
