route stop id,address id,arrival time,departure time,number of orders,weight of orders,quantity of pieces on orders
113946,100,09/12/2018 12:48,09/12/2018 14:00,3,25034,23
172035,363,09/30/2019 08:30,09/30/2019 08:42,1,4114,32
183598,6308,12/13/2019 11:05,12/13/2019 11:47,2,7655,23
36406,25,02/15/2018 10:34,02/15/2018 10:54,1,13517,94
124871,15,11/20/2018 07:42,11/20/2018 11:55,3,5593,5
166247,6327,08/20/2019 13:09,08/20/2019 16:06,1,45296,98
142589,300,03/14/2019 11:58,03/14/2019 12:48,8,10395,74
151088,27,05/01/2019 15:59,05/01/2019 17:16,1,16792,17
152108,107,05/08/2019 13:20,05/08/2019 13:45,1,19915,6
129108,4394,12/21/2018 06:46,12/21/2018 07:04,1,12030,2
155975,6319,06/05/2019 09:45,06/05/2019 10:54,1,865,2
33444,71,12/21/2017 16:15,12/21/2017 16:40,2,4784,40
169202,132,09/11/2019 12:02,09/11/2019 13:43,3,3737,38
187039,34038,01/13/2020 10:42,01/13/2020 11:41,1,22880,4
144883,147,03/26/2019 14:43,03/26/2019 15:22,2,3854,10
180222,5414,11/20/2019 10:36,11/20/2019 11:28,1,1632,3
161081,5100,07/12/2019 10:15,07/12/2019 10:58,1,10763,7
135594,121,02/08/2019 13:59,02/08/2019 14:29,1,1177,9
138098,99,02/21/2019 10:50,02/21/2019 11:33,1,1120,1
130085,352,01/07/2019 08:49,01/07/2019 09:36,1,2323,3
160122,103,07/05/2019 08:09,07/05/2019 13:28,2,6421,99
171808,32334,09/27/2019 09:57,09/27/2019 10:20,2,1692,66
115874,1739,09/26/2018 09:34,09/26/2018 09:54,1,5782,41
188947,38368,01/22/2020 09:36,01/22/2020 15:07,1,2750,1
90182,386,04/16/2018 07:59,04/16/2018 08:22,1,290,3
16988,27,01/30/2017 17:05,01/30/2017 17:07,2,2185,5
109011,94,08/15/2018 11:39,08/15/2018 13:19,3,2509,7
37464,49,03/06/2018 08:24,03/06/2018 09:38,1,21620,21
150732,6308,04/30/2019 11:25,04/30/2019 12:41,2,6713,20
175962,492,10/23/2019 10:14,10/23/2019 11:20,1,10150,23
184695,33038,12/20/2019 07:53,12/20/2019 08:19,1,45940,34
189461,7852,01/24/2020 09:25,01/24/2020 09:54,1,13581,5
177483,300,11/04/2019 12:37,11/04/2019 13:20,10,38424,122
13213,97,11/08/2016 11:10,11/08/2016 12:32,1,14723,16
8792,5157,08/15/2016 08:21,08/15/2016 09:57,1,254,1
117467,744,10/03/2018 13:16,10/03/2018 14:04,1,6407,15
166946,240,08/26/2019 12:34,08/26/2019 12:54,2,23640,38
135063,167,02/05/2019 14:15,02/05/2019 14:55,1,8200,2
103444,33745,07/11/2018 14:50,07/11/2018 16:46,2,29366,56
132171,1791,01/21/2019 07:32,01/21/2019 08:23,1,2400,22
187620,560,01/14/2020 11:38,01/14/2020 16:06,6,34531,101
91922,84,04/23/2018 13:52,04/23/2018 14:24,1,1060,17
135306,166,02/06/2019 12:03,02/06/2019 12:21,1,3500,2
102365,95,07/02/2018 09:22,07/02/2018 10:47,5,31987,127
33720,26,12/28/2017 10:02,12/28/2017 10:12,1,4708,5
152469,28377,05/10/2019 10:49,05/10/2019 11:02,1,7380,30
179427,123,11/15/2019 11:48,11/15/2019 12:08,2,850,20
151290,5004,05/02/2019 07:05,05/02/2019 07:20,1,48395,27
36448,226,02/16/2018 14:58,02/16/2018 15:12,1,1891,444
167732,363,08/30/2019 08:33,08/30/2019 08:47,1,956,8
117700,300,10/04/2018 10:27,10/04/2018 11:56,2,47157,38
159252,5004,06/27/2019 13:21,06/27/2019 13:31,1,21,1
162016,30762,07/22/2019 09:15,07/22/2019 10:14,1,46494,90
160356,1012,07/09/2019 13:48,07/09/2019 14:22,4,30297,14
171742,174,09/30/2019 09:13,09/30/2019 09:41,3,693,5
178132,150,11/07/2019 12:20,11/07/2019 12:49,1,2729,2
188060,300,01/16/2020 14:43,01/16/2020 15:55,7,18422,25
159457,560,07/01/2019 17:04,07/01/2019 18:00,1,49127,37
167639,249,08/30/2019 11:28,08/30/2019 12:24,3,8401,14
96171,154,05/22/2018 12:03,05/22/2018 12:51,2,1549,6
7970,291,07/28/2016 13:25,07/28/2016 15:21,1,47600,8
98850,235,06/06/2018 09:54,06/06/2018 10:46,4,40505,93
157763,160,06/18/2019 07:14,06/18/2019 07:43,2,4399,10
121246,168,10/26/2018 09:14,10/26/2018 09:30,1,696,8
141512,382,03/11/2019 12:53,03/11/2019 13:13,1,33721,27
8285,4,08/04/2016 13:38,08/04/2016 14:55,1,6160,34
161568,40579,07/17/2019 07:56,07/17/2019 08:48,1,188,-1
38845,28275,03/28/2018 09:58,03/28/2018 10:19,1,516,1
102354,4,07/02/2018 16:34,07/02/2018 16:54,1,48057,46
152641,300,05/13/2019 09:42,05/13/2019 11:00,8,28945,44
160169,560,07/05/2019 08:51,07/05/2019 11:57,1,46430,42
132147,16,01/21/2019 07:51,01/21/2019 08:39,1,1125,2
136404,560,02/13/2019 09:36,02/13/2019 11:56,1,43227,101
175908,97,10/23/2019 13:54,10/23/2019 15:24,1,44452,50
91968,61,04/24/2018 11:15,04/24/2018 13:52,1,693,1
98534,397,06/05/2018 09:35,06/05/2018 10:39,1,33605,18
122545,275,11/05/2018 12:17,11/05/2018 13:17,1,3180,4
38809,174,03/27/2018 13:27,03/27/2018 13:52,2,2747,5
95991,194,05/21/2018 09:52,05/21/2018 11:18,4,17775,20
115984,172,09/26/2018 15:10,09/26/2018 15:28,1,1566,1
94007,32582,05/08/2018 12:45,05/08/2018 14:11,1,14928,56
110551,235,08/24/2018 10:12,08/24/2018 12:19,2,14555,115
133468,32,01/28/2019 08:08,01/28/2019 09:31,1,9866,119
91144,9,04/18/2018 08:36,04/18/2018 09:08,2,5174,29
98631,5439,06/05/2018 09:37,06/05/2018 10:25,1,1350,2
124397,6298,11/16/2018 08:54,11/16/2018 09:19,1,3060,4
130279,249,01/08/2019 13:16,01/08/2019 14:03,4,25211,29
173237,395,10/07/2019 08:49,10/07/2019 09:18,1,1212,5
7413,108,07/19/2016 09:33,07/19/2016 12:29,1,510,10
154831,270,05/28/2019 13:40,05/28/2019 13:54,1,1032,19
176888,194,10/30/2019 07:02,10/30/2019 07:33,1,3444,7
11296,160,10/04/2016 08:17,10/04/2016 11:05,1,931,1
138938,61,02/26/2019 13:09,02/26/2019 14:16,2,44234,52
35543,434,01/31/2018 14:08,01/31/2018 15:37,1,12874,23
110299,9,08/23/2018 08:19,08/23/2018 08:50,2,2320,14
179010,312,11/13/2019 13:00,11/13/2019 13:30,1,23959,107
8891,517,08/16/2016 08:53,08/16/2016 11:07,1,23288,25
37294,734,03/02/2018 10:38,03/02/2018 11:19,1,2286,5
92607,10962,04/27/2018 09:13,04/27/2018 10:01,1,443,4
116069,5253,09/27/2018 09:43,09/27/2018 10:24,1,35655,41
156569,30762,06/10/2019 06:34,06/10/2019 07:23,1,48048,182
149293,8427,04/18/2019 10:03,04/18/2019 10:28,2,9441,15
103651,869,07/12/2018 11:57,07/12/2018 12:27,1,3267,2
128301,36552,12/14/2018 12:57,12/14/2018 13:27,1,2042,2
35813,409,02/06/2018 09:34,02/06/2018 10:11,2,9750,181
104981,121,07/19/2018 12:47,07/19/2018 13:37,3,14589,24
149353,28022,04/18/2019 08:52,04/18/2019 09:13,1,8342,3
150063,734,04/25/2019 14:02,04/25/2019 14:23,3,19006,52
150769,300,04/30/2019 11:01,04/30/2019 12:01,2,11449,14
92741,869,04/30/2018 14:17,04/30/2018 15:05,1,1634,1
110109,506,08/22/2018 11:13,08/22/2018 11:55,6,6837,44
183615,724,12/13/2019 12:58,12/13/2019 15:12,2,2032,2
184950,1169,12/23/2019 09:37,12/23/2019 10:41,1,3900,1
105178,68,07/20/2018 12:02,07/20/2018 12:43,1,1506,36
115211,35,09/20/2018 12:12,09/20/2018 13:14,1,17182,15
1367,5439,03/16/2016 10:09,03/16/2016 13:50,1,27620,32
180229,33032,11/20/2019 11:00,11/20/2019 11:16,2,614,4
163303,356,07/30/2019 08:44,07/30/2019 09:10,2,602,14
17554,7812,02/09/2017 10:45,02/09/2017 11:51,2,14280,19
126979,739,12/05/2018 09:02,12/05/2018 09:25,1,8341,83
174249,1530,10/14/2019 11:57,10/14/2019 13:38,2,770,4
159683,40298,07/03/2019 08:35,07/03/2019 09:01,1,21800,8
167493,38611,08/29/2019 09:21,08/29/2019 11:56,1,1960,20
167092,3366,08/27/2019 13:36,08/27/2019 14:10,1,1768,5
136848,8029,02/14/2019 08:53,02/14/2019 09:57,1,2149,32
174152,91,10/11/2019 09:00,10/11/2019 10:21,3,14163,63
10281,647,09/13/2016 12:39,09/13/2016 13:51,3,629,7
142095,681,03/12/2019 12:04,03/12/2019 13:15,6,9223,22
124648,100,11/19/2018 09:01,11/19/2018 10:00,2,2757,13
98024,5629,06/01/2018 08:31,06/01/2018 14:25,1,38770,49
168034,41413,09/04/2019 11:30,09/04/2019 12:41,1,767,10
144419,37353,03/25/2019 08:08,03/25/2019 09:18,1,45000,25
155346,174,05/31/2019 08:27,05/31/2019 08:55,2,1712,6
140548,32,03/05/2019 08:25,03/05/2019 08:51,2,675,3
137224,217,02/18/2019 07:57,02/18/2019 09:06,2,36104,30
187716,257,01/15/2020 09:45,01/15/2020 10:49,1,24675,15
178386,8427,11/08/2019 11:59,11/08/2019 12:36,1,5575,35
129024,36822,12/20/2018 09:05,12/20/2018 09:13,1,4465,7
135772,37488,02/08/2019 05:45,02/08/2019 06:00,1,30375,27
178326,235,11/08/2019 07:50,11/08/2019 09:00,2,10869,21
108764,34303,08/15/2018 08:32,08/15/2018 09:06,1,1754,2
118788,35558,10/11/2018 10:21,10/11/2018 11:32,1,980,4
9280,35,08/24/2016 10:35,08/24/2016 12:30,1,19030,12
161684,249,07/18/2019 10:53,07/18/2019 11:08,2,1273,2
120167,238,10/22/2018 12:08,10/22/2018 15:44,3,7695,7
165120,15,08/12/2019 13:53,08/12/2019 14:43,1,1600,1
38829,270,03/27/2018 11:01,03/27/2018 11:34,1,48180,14
184325,33032,12/18/2019 07:52,12/18/2019 08:03,1,1960,10
98622,301,06/05/2018 10:19,06/05/2018 12:04,1,27535,13
100407,1214,06/15/2018 12:44,06/15/2018 13:33,1,3460,4
101276,455,06/21/2018 12:58,06/21/2018 13:32,1,4052,6
118597,148,10/10/2018 09:33,10/10/2018 09:47,1,1655,3
124099,342,11/14/2018 07:45,11/14/2018 08:04,1,1350,3
113707,33799,09/12/2018 08:59,09/12/2018 09:52,2,27642,59
37054,28707,02/27/2018 12:17,02/27/2018 12:51,1,6779,20
167442,205,08/29/2019 08:31,08/29/2019 08:58,1,1530,1
172673,4,10/03/2019 09:50,10/03/2019 11:07,2,48541,111
122230,230,11/01/2018 10:59,11/01/2018 11:38,5,9014,12
10640,207,09/20/2016 13:30,09/20/2016 15:06,1,3731,123
189400,27,01/24/2020 12:45,01/24/2020 15:24,1,46200,11
173248,41868,10/07/2019 10:01,10/07/2019 10:26,1,1350,1
93700,121,05/04/2018 10:46,05/04/2018 10:59,1,810,1
129095,32,12/21/2018 08:51,12/21/2018 10:21,2,22391,253
157634,519,06/17/2019 14:26,06/17/2019 14:45,2,4604,5
149906,408,04/24/2019 09:11,04/24/2019 10:41,2,10190,39
143945,174,03/21/2019 08:50,03/21/2019 09:48,5,11170,26
165152,724,08/13/2019 13:55,08/13/2019 17:59,2,39054,34
90884,99,04/17/2018 07:46,04/17/2018 08:14,1,0,16
172032,19,09/30/2019 10:27,09/30/2019 10:47,1,205,2
161364,382,07/17/2019 08:35,07/17/2019 11:39,2,10676,10
182488,503,12/06/2019 12:09,12/06/2019 12:32,1,577,3
35954,151,02/07/2018 14:29,02/07/2018 15:27,1,31097,97
148227,397,04/11/2019 09:13,04/11/2019 10:55,1,143,1
162014,30762,07/22/2019 11:42,07/22/2019 13:34,1,46494,90
164662,37479,08/08/2019 07:01,08/08/2019 08:30,1,7276,17
9432,28,08/26/2016 09:02,08/26/2016 11:13,1,200,4
109915,121,08/21/2018 10:17,08/21/2018 11:14,4,39037,131
158942,30235,06/26/2019 15:22,06/26/2019 15:51,1,25545,16
174186,2651,10/11/2019 07:37,10/11/2019 08:19,1,1162,12
187382,30994,01/11/2020 09:25,01/11/2020 12:17,3,39900,34
34948,6327,01/22/2018 12:47,01/22/2018 15:52,1,41280,35
139035,259,02/26/2019 15:00,02/26/2019 15:35,1,9192,9
144959,15,03/26/2019 13:58,03/26/2019 15:04,4,13807,29
37073,815,02/27/2018 12:12,02/27/2018 12:49,1,1240,1
137021,6273,02/15/2019 09:04,02/15/2019 10:15,3,7734,5
153067,560,05/15/2019 16:01,05/15/2019 18:34,5,40462,100
35276,47,01/26/2018 11:08,01/26/2018 11:30,1,2010,3
119846,769,10/18/2018 09:05,10/18/2018 09:37,1,5000,1
148015,32,04/10/2019 06:57,04/10/2019 08:45,1,47780,132
4146,382,05/12/2016 07:47,05/12/2016 11:41,1,42575,39
160633,40453,07/10/2019 14:38,07/10/2019 14:56,1,6086,2
109302,5629,08/17/2018 07:20,08/17/2018 08:23,2,2594,29
122413,1775,11/05/2018 07:29,11/05/2018 08:23,1,17755,92
101835,29773,06/26/2018 13:13,06/26/2018 13:37,1,1800,-1
167863,40757,09/03/2019 11:10,09/03/2019 13:42,2,26258,37
103744,29860,07/12/2018 12:27,07/12/2018 12:58,1,3090,1
140757,455,03/07/2019 10:21,03/07/2019 10:58,1,325,1
102640,32730,07/03/2018 11:32,07/03/2018 12:07,1,1239,1
136650,81,02/14/2019 12:58,02/14/2019 13:57,1,26184,158
171766,381,09/27/2019 10:49,09/27/2019 11:23,2,8636,9
115216,121,09/20/2018 14:48,09/20/2018 15:14,4,16258,38
35530,301,01/31/2018 09:26,01/31/2018 10:22,1,11166,10
171435,410,09/26/2019 07:06,09/26/2019 07:28,1,845,4
180373,15,11/21/2019 10:26,11/21/2019 11:51,1,47780,22
94603,168,05/10/2018 08:20,05/10/2018 10:02,2,31758,64
114404,96,09/17/2018 10:10,09/17/2018 10:23,3,578,5
157394,403,06/14/2019 14:22,06/14/2019 14:47,3,25141,26
156912,30762,06/11/2019 08:23,06/11/2019 09:09,1,49000,125
166945,299,08/26/2019 10:15,08/26/2019 11:40,1,13940,16
39055,61,04/02/2018 15:27,04/02/2018 16:03,2,19144,21
97675,404,05/31/2018 10:07,05/31/2018 10:43,4,38860,79
167161,86,08/28/2019 09:32,08/28/2019 09:49,1,4423,9
167898,34283,09/03/2019 10:49,09/03/2019 11:04,1,1799,9
104650,99,07/18/2018 10:20,07/18/2018 10:45,1,8790,18
113710,230,09/11/2018 09:28,09/11/2018 10:23,2,224,15
135720,73,02/08/2019 08:01,02/08/2019 10:13,5,15726,52
184498,210,12/19/2019 11:45,12/19/2019 12:30,1,45244,49
95616,174,05/17/2018 11:51,05/17/2018 12:21,2,3131,20
141259,210,03/08/2019 12:14,03/08/2019 12:34,3,7040,4
17580,174,02/09/2017 06:55,02/09/2017 08:20,4,2815,58
142282,7740,03/13/2019 13:12,03/13/2019 13:55,3,18564,15
139453,5629,02/28/2019 08:10,02/28/2019 08:46,2,1832,4
139733,130,03/20/2019 12:48,03/20/2019 13:53,1,40210,38
21855,461,05/08/2017 11:01,05/08/2017 14:30,1,45421,50
153980,271,05/21/2019 13:16,05/21/2019 13:34,1,3323,5
105871,505,07/26/2018 12:27,07/26/2018 12:52,1,6534,1
172225,1041,10/01/2019 13:38,10/01/2019 13:58,1,1822,11
176220,3086,10/25/2019 07:46,10/25/2019 08:08,1,6764,8
36546,1266,02/19/2018 11:38,02/19/2018 12:22,1,46221,80
37232,583,03/01/2018 13:19,03/01/2018 13:59,1,1618,6
144023,36115,03/21/2019 11:21,03/21/2019 12:07,2,5607,28
102342,30356,06/29/2018 10:04,06/29/2018 10:39,1,10073,6
148865,37695,04/16/2019 14:32,04/16/2019 17:19,1,8397,8
157470,39954,06/14/2019 11:44,06/14/2019 13:24,2,19664,12
160396,506,07/09/2019 09:33,07/09/2019 09:56,4,952,11
95234,440,05/15/2018 09:53,05/15/2018 10:39,1,3054,4
98505,10922,06/05/2018 09:55,06/05/2018 11:44,2,36457,138
117750,4,10/08/2018 08:49,10/08/2018 10:22,1,45840,195
130998,74,01/14/2019 08:39,01/14/2019 09:59,2,24049,74
93575,31646,05/04/2018 07:54,05/06/2018 07:44,1,45612,60
89906,31371,04/12/2018 16:09,04/12/2018 16:26,1,3267,2
111755,465,08/31/2018 07:46,08/31/2018 13:20,2,5492,5
148489,943,04/12/2019 08:03,04/12/2019 08:26,1,1310,3
89404,11002,04/10/2018 08:52,04/10/2018 09:37,1,9601,71
153051,39289,05/15/2019 10:54,05/15/2019 11:47,1,20049,555
117679,230,10/04/2018 11:35,10/04/2018 12:04,2,7229,71
142963,4,03/18/2019 11:05,03/18/2019 11:40,2,984,3
169864,123,09/18/2019 17:02,09/18/2019 17:10,1,423,2
189259,560,01/23/2020 10:15,01/23/2020 11:00,1,45486,34
151082,15,05/01/2019 08:28,05/01/2019 08:56,3,14957,14
105547,271,07/24/2018 09:22,07/24/2018 09:39,1,2713,1
174660,6372,10/15/2019 10:59,10/15/2019 11:22,1,4470,15
128910,118,12/20/2018 09:38,12/20/2018 10:30,1,2681,35
129790,165,01/03/2019 09:55,01/03/2019 10:29,2,13855,6
171575,160,09/26/2019 11:48,09/26/2019 12:10,1,908,2
172038,1032,09/30/2019 07:54,09/30/2019 08:06,1,94,1
101523,4581,06/22/2018 10:55,06/22/2018 12:51,1,11075,10
127908,5923,12/12/2018 11:38,12/12/2018 11:47,2,2372,6
161006,40180,07/12/2019 10:18,07/12/2019 10:41,1,2968,7
179761,107,11/18/2019 13:41,11/18/2019 14:07,1,6667,9
123285,1090,11/08/2018 08:33,11/08/2018 08:55,3,5192,26
34814,30316,01/19/2018 12:45,01/22/2018 18:40,1,2226,1
89100,1778,04/12/2018 07:13,04/12/2018 07:50,1,9480,20
122583,334,11/05/2018 12:37,11/05/2018 14:07,1,3637,10
119845,61,10/18/2018 11:34,10/18/2018 12:10,2,16348,37
144975,29860,03/26/2019 10:29,03/26/2019 10:46,1,2695,1
150702,259,04/30/2019 07:40,04/30/2019 08:48,1,43150,36
22286,382,05/16/2017 08:47,05/16/2017 12:06,1,45540,23
140828,27,03/07/2019 15:07,03/07/2019 15:36,1,12052,18
177951,42342,11/06/2019 07:46,11/06/2019 09:56,1,39495,24
149019,70,04/17/2019 09:49,04/17/2019 10:55,1,1836,6
177650,1571,11/05/2019 11:31,11/05/2019 12:14,2,22738,47
184225,99,12/18/2019 07:27,12/18/2019 07:55,1,5895,66
172254,35914,10/01/2019 06:33,10/01/2019 07:00,1,5440,2
106347,519,07/30/2018 11:35,07/30/2018 12:06,1,9710,9
95097,6307,05/14/2018 14:44,05/14/2018 15:03,1,977,1
134722,6372,02/04/2019 11:57,02/04/2019 12:33,1,5000,147
184539,41171,12/23/2019 12:38,12/23/2019 13:35,1,638,10
35836,19,02/06/2018 09:05,02/06/2018 11:38,2,41129,50
102334,33560,07/02/2018 11:58,07/02/2018 13:20,1,42142,88
2922,822,04/18/2016 12:30,04/18/2016 13:06,1,1765,6
98074,259,06/04/2018 13:19,06/04/2018 13:42,2,3115,4
155684,724,06/05/2019 18:17,06/06/2019 08:37,5,14560,28
178422,91,11/08/2019 10:44,11/08/2019 11:21,1,14850,12
131068,5181,01/15/2019 14:14,01/15/2019 19:33,2,18856,5
139427,165,02/28/2019 10:06,02/28/2019 10:41,1,9450,3
154583,32,05/24/2019 12:48,05/24/2019 14:00,1,18670,27
122669,406,11/06/2018 07:36,11/06/2018 08:30,3,1835,9
3950,409,05/09/2016 09:21,05/09/2016 11:07,1,1297,24
11781,15,10/13/2016 13:36,10/13/2016 14:03,1,16357,39
112062,71,09/04/2018 09:45,09/04/2018 10:20,2,11281,73
173244,457,10/07/2019 09:21,10/07/2019 10:26,1,3920,20
133739,5406,01/29/2019 09:39,01/29/2019 11:49,2,24741,15
185340,8344,12/27/2019 11:12,12/27/2019 12:43,1,3970,13
109305,406,08/17/2018 08:34,08/17/2018 08:56,3,5804,18
129854,200,01/03/2019 09:58,01/03/2019 11:19,1,620,11
168710,993,09/09/2019 09:02,09/09/2019 10:30,1,5,4
92926,96,05/01/2018 08:06,05/01/2018 09:28,4,34888,73
170373,465,09/20/2019 11:01,09/20/2019 11:31,2,6025,11
173665,300,10/09/2019 13:01,10/09/2019 13:52,6,28431,48
138933,5629,02/26/2019 10:16,02/26/2019 10:37,2,490,2
116024,130,10/04/2018 10:40,10/04/2018 12:48,1,35565,58
92504,132,04/26/2018 08:06,04/26/2018 08:53,2,45629,110
95280,738,05/15/2018 15:17,05/15/2018 15:31,2,43,62
130471,1305,01/09/2019 10:41,01/09/2019 11:13,1,3912,2
134259,211,01/31/2019 09:06,01/31/2019 09:32,1,820,6
167834,6273,09/03/2019 07:34,09/03/2019 09:23,1,892,10
117905,681,10/05/2018 13:51,10/05/2018 14:22,2,9923,2
146917,300,04/03/2019 16:28,04/03/2019 17:56,8,28089,87
126355,5580,11/30/2018 08:13,11/30/2018 09:11,1,20860,35
98450,33061,06/07/2018 10:22,06/07/2018 11:24,1,10598,27
100762,6273,06/19/2018 11:42,06/19/2018 12:56,1,672,32
160949,174,07/12/2019 09:50,07/12/2019 09:52,4,7856,34
127327,406,12/07/2018 09:16,12/07/2018 10:12,1,43991,82
143964,33032,03/21/2019 09:20,03/21/2019 09:45,2,619,4
157980,35000,06/19/2019 11:37,06/19/2019 11:56,1,1016,2
38778,2812,03/27/2018 13:37,03/27/2018 13:55,3,4238,7
130481,36913,01/09/2019 07:20,01/09/2019 08:26,1,36150,48
182965,270,12/10/2019 15:32,12/10/2019 15:52,1,21394,10
106127,311,07/27/2018 13:46,07/27/2018 15:50,3,4828,5
115595,4851,09/24/2018 10:01,09/24/2018 10:23,1,2345,26
33958,4,01/03/2018 11:01,01/03/2018 11:25,3,48671,21
99002,2896,06/07/2018 12:04,06/07/2018 13:06,1,2276,8
114201,99,09/14/2018 13:43,09/14/2018 14:35,1,9548,102
38121,261,03/15/2018 12:44,03/15/2018 13:20,2,12500,10
132963,15,01/24/2019 14:38,01/24/2019 18:04,3,13995,16
178774,1544,11/12/2019 08:47,11/12/2019 10:00,2,4510,6
38283,97,03/20/2018 09:01,03/20/2018 09:39,2,15770,46
93340,187,05/03/2018 12:52,05/03/2018 13:24,1,5250,7
103721,1676,07/12/2018 11:01,07/12/2018 12:01,2,9000,5
105649,843,07/25/2018 11:28,07/25/2018 12:41,1,10409,14
111723,218,08/31/2018 15:15,08/31/2018 15:29,1,4987,12
114022,505,09/13/2018 09:02,09/13/2018 09:34,2,31811,35
147846,5153,04/09/2019 14:32,04/09/2019 14:59,3,14233,20
158098,181,06/20/2019 09:15,06/20/2019 11:14,3,20035,49
138418,27,02/22/2019 10:06,02/22/2019 12:39,1,9964,4
147091,202,04/04/2019 12:30,04/04/2019 12:49,1,18925,20
107002,261,08/02/2018 11:46,08/02/2018 13:04,2,4810,28
135282,168,02/06/2019 13:29,02/06/2019 13:41,2,1163,6
10775,391,09/22/2016 09:51,09/22/2016 12:37,2,10539,20
99342,920,06/11/2018 09:53,06/11/2018 10:47,1,5178,18
146106,688,04/03/2019 11:03,04/03/2019 12:39,1,37153,74
163289,6298,07/30/2019 09:26,07/30/2019 10:25,1,15158,77
153008,813,05/15/2019 12:25,05/15/2019 13:03,1,9583,64
156418,408,06/07/2019 12:55,06/07/2019 14:18,1,46300,10
2488,142,04/07/2016 11:50,04/08/2016 08:04,1,3053,-8
90120,27875,04/13/2018 10:38,04/13/2018 10:59,2,17078,29
95083,1571,05/14/2018 07:27,05/14/2018 08:29,4,10612,50
152270,6372,05/09/2019 09:33,05/09/2019 09:44,1,2760,5
188132,32,01/16/2020 17:58,01/16/2020 18:40,6,34900,327
188042,435,01/17/2020 08:10,01/17/2020 08:23,1,1020,5
138065,560,02/21/2019 09:09,02/21/2019 17:35,4,20748,62
136304,1547,02/14/2019 09:47,02/14/2019 10:19,1,8040,2
147646,371,04/08/2019 10:36,04/08/2019 10:58,1,511,7
159194,302,06/27/2019 09:43,06/27/2019 12:00,1,24857,33
177071,5629,10/31/2019 07:01,10/31/2019 07:35,1,4382,6
105302,3487,07/23/2018 08:39,07/23/2018 09:17,1,5593,13066
136520,111,02/13/2019 09:59,02/13/2019 15:11,1,1977,4
153761,29860,05/20/2019 12:34,05/20/2019 12:49,1,1650,1
35488,9,01/31/2018 10:54,01/31/2018 12:24,3,4618,20
157001,253,06/11/2019 14:00,06/11/2019 15:00,1,6203,20
135731,394,02/11/2019 14:00,02/11/2019 15:00,1,64,1
183408,33032,12/12/2019 16:20,12/12/2019 16:50,1,6677,102
107690,15,08/08/2018 15:56,08/08/2018 16:45,1,44948,37
113020,159,09/06/2018 10:37,09/06/2018 11:19,2,21047,13
2980,623,04/19/2016 10:33,04/20/2016 07:04,1,5638,10
156501,363,06/07/2019 12:13,06/07/2019 12:51,3,43359,2603
89376,1214,04/10/2018 06:39,04/10/2018 08:06,1,9750,62
162105,259,07/20/2019 06:28,07/20/2019 07:00,2,7127,4
8770,35,08/12/2016 13:28,08/12/2016 14:52,1,14069,6
93965,532,05/05/2018 07:56,05/05/2018 08:14,1,2840,5
113393,608,09/10/2018 14:06,09/10/2018 14:26,3,10014,10
142713,103,03/15/2019 10:19,03/15/2019 11:34,2,35466,92
88425,5085,04/03/2018 08:26,04/03/2018 09:01,1,4149,49
146145,38424,04/01/2019 09:57,04/01/2019 10:50,1,4422,3
149685,201,04/23/2019 12:36,04/23/2019 13:02,1,5400,3
35762,1571,02/05/2018 08:00,02/05/2018 08:20,1,1362,25
123344,32029,11/13/2018 15:55,11/13/2018 16:11,1,4277,60
179655,769,11/18/2019 10:42,11/18/2019 12:04,7,46283,48
127294,230,12/07/2018 06:33,12/07/2018 08:41,4,3831,9
10154,541,09/12/2016 09:53,09/12/2016 11:51,2,12513,15
156160,38747,06/06/2019 11:35,06/06/2019 11:58,1,4605,7
95232,4,05/15/2018 12:03,05/15/2018 14:06,4,1561,12
91162,16,04/18/2018 11:06,04/18/2018 12:04,1,375,18
167853,505,09/03/2019 11:58,09/03/2019 12:48,1,10649,11
146206,230,04/01/2019 09:04,04/01/2019 10:00,5,6569,18
93995,147,05/08/2018 08:58,05/08/2018 09:43,3,15905,19
101044,625,06/20/2018 08:58,06/20/2018 10:31,1,45729,60
125024,147,11/21/2018 11:07,11/21/2018 11:19,1,2709,2
146549,71,04/02/2019 10:09,04/02/2019 12:33,1,5841,122
166144,111,08/20/2019 08:31,08/20/2019 08:55,1,20,2
119274,5629,10/15/2018 09:22,10/15/2018 10:53,5,33286,113
105303,15,07/21/2018 07:18,07/21/2018 07:45,8,24521,89
133195,16,01/28/2019 06:28,01/28/2019 07:50,1,46730,36
142397,8029,03/13/2019 10:42,03/13/2019 10:50,1,376,4
189684,165,01/27/2020 06:09,01/27/2020 08:45,1,550,1
99363,102,06/08/2018 12:18,06/08/2018 13:34,2,6617,5
155301,33799,05/31/2019 12:12,05/31/2019 14:35,4,18943,59
102120,28275,06/28/2018 07:27,06/28/2018 07:47,2,1890,12
187065,142,01/10/2020 08:27,01/10/2020 10:15,1,36848,54
108026,34215,08/13/2018 14:27,08/13/2018 14:54,1,8323,12
145457,179,03/28/2019 12:31,03/28/2019 12:49,4,3718,4
188526,407,01/20/2020 04:23,01/20/2020 18:16,1,27235,18
93849,17,05/07/2018 12:16,05/07/2018 13:31,1,25903,57
124600,5126,11/19/2018 10:51,11/19/2018 11:23,1,1400,1
91110,5822,04/18/2018 13:59,04/18/2018 14:35,1,2730,44
169346,235,09/12/2019 08:25,09/12/2019 08:48,1,11542,24
